Unnamed: 0,nan,nan.1,platform.obc.GPS.LastGpsTimeLog,platform.obc.GPS.UpdateGpsTimeLog[0:1],platform.obc.OBC.mramCorrectableErrorCount,platform.obc.OBC.mramNonCorrectableErrorCount,platform.obc.OBC.flashCorrectableErrorCount,platform.obc.OBC.flashNonCorrectableErrorCount,platform.obc.MagnetometerI2C.nackAddrCount,platform.obc.GPS.UpdateGpsTimeLog_1,platform.obc.GPS.UpdateGpsTimeLog_0,platform.obc.MagnetometerI2C.hwStateErrorCount,platform.obc.MagnetometerI2C.isrErrorCount,platform.obc.I2CBusA.nackAddrCount,platform.obc.I2CBusA.hwStateErrorCount,platform.obc.I2CBusA.isrErrorCount,platform.obc.I2CBusB.nackAddrCount,platform.obc.I2CBusB.hwStateErrorCount,platform.obc.I2CBusB.isrErrorCount,platform.obc.I2CBusC.nackAddrCount,platform.obc.I2CBusC.hwStateErrorCount,platform.obc.I2CBusC.isrErrorCount,platform.obc.GPSSerial.txFailures,platform.obc.GPSSerial.rxFailures,platform.obc.GPSSerial.framingErrors,platform.obc.GPSSerial.parityErrors,platform.obc.GPSSerial.overrunErrors,platform.BAT.status,platform.BAT.lastError,platform.BAT.autoResetCount,platform.BAT.brownOutResetCount,platform.EPS.status,platform.EPS.lastError,platform.EPS.softResetCount,platform.ADCS.fss1ErrorCodes,platform.ADCS.fss1ErrorCount,platform.ADCS.busCurrents[0],platform.ADCS.boardTemperature,platform.ADCS.detumbleCounter,platform.CMC.txPacketCount,platform.CMC.txOverrunErrorCount,platform.CMC.rxDtmfAndCounter,platform.CMC.rxPacketCount,platform.CMC.rxDroppedErrorCount,platform.CMC.rxCrcErrorCount,platform.CMC.rxOverrunErrorCount,platform.CMC.rxProtocolErrorCount,platform.CMC.temperatureSmps,platform.CMC.voltage3V3,platform.CMC.current3V3,payload.GMOD.DP_GMODMSPTemp,payload.GMOD.DP_ErrMessages,payload.GMOD.DP_FlashRolloverCounter,payload.GMOD.DP_CPLDTimeoutCounter,payload.GMOD.DP_SegFaultCount,payload.GMOD.DP_SegFaultType,payload.GMOD.DP_CorrBitErrorCount,payload.GMOD.DP_NonCorrBitErrorCount,payload.GMOD.DP_ForbiddenReadCount,core.EventDispatcher.overflowCount,EMOD.Serial.txFailures,EMOD.Serial.rxFailures,EMOD.Serial.framingErrors,EMOD.Serial.parityErrors,EMOD.Serial.overrunErrors,GMOD.Serial.txFailures,GMOD.Serial.rxFailures,GMOD.Serial.framingErrors,GMOD.Serial.parityErrors,GMOD.Serial.overrunErrors,comms.HMAC.authenticatedFrameCount,comms.HMAC.failedAuthenticationCount,comms.HMAC.droppedFrameCount,comms.HMAC.seqResyncCount,mission.ModeManager.EntryError,mission.ModeManager.ExitError,cdh.telemetry.DataPool.paramValid
350,8606873,14344,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,16128,18091,38658,200,3708,0,128,175,0,30,0,0,22,828,17440,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,175,0,0,36,0,0,11111111111111111111111111111111
351,8607473,14345,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,17919,18042,39147,200,3718,0,128,175,0,30,0,0,24,829,17487,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,175,0,0,36,0,0,11111111111111111111111111111111
352,8608073,14346,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,19710,15975,39604,200,3728,0,128,175,0,30,0,0,26,829,17559,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,175,0,0,36,0,0,11111111111111111111111111111111
353,8608673,14347,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,21501,18455,39851,200,3738,0,128,175,0,30,0,0,28,829,17642,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,175,0,0,36,0,0,11111111111111111111111111111111
354,8609274,14348,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,23292,14729,39761,200,3748,0,128,175,0,30,0,0,27,829,17654,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,175,0,0,36,0,0,11111111111111111111111111111111
355,8609874,14349,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,25083,17025,39334,200,3758,0,128,175,0,30,0,0,24,829,17547,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,175,0,0,36,0,0,11111111111111111111111111111111
356,8610474,14350,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,26874,15018,38814,200,3768,0,128,175,0,30,0,0,20,829,17428,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,175,0,0,36,0,0,11111111111111111111111111111111
357,8611074,14351,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,28665,17291,38327,200,3778,0,128,175,0,30,0,0,17,828,17321,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,175,0,0,36,0,0,11111111111111111111111111111111
358,8611674,14352,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,30456,15365,38277,200,3858,0,128,197,0,0,0,0,19,828,17404,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,201,0,0,46,0,0,11111111111111111111111111111111
359,8647674,14412,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,6853,17373,39383,200,5163,0,154,288,0,0,0,0,24,829,17642,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,288,0,0,69,0,0,11111111111111111111111111111111
360,8648274,14413,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,8644,15862,39738,200,5173,0,154,288,0,0,0,0,27,829,17749,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,288,0,0,69,0,0,11111111111111111111111111111111
361,8648874,14414,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,10435,15263,39856,200,5183,0,154,288,0,0,0,0,28,829,17809,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,288,0,0,69,0,0,11111111111111111111111111111111
362,8649474,14415,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,12226,17588,39531,200,5193,0,154,288,0,0,0,0,25,829,17737,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,288,0,0,69,0,0,11111111111111111111111111111111
363,8650074,14416,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,14017,14922,39014,200,5203,0,154,288,0,0,0,0,21,829,17630,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,288,0,0,69,0,0,11111111111111111111111111111111
364,8650674,14417,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,15808,16164,38480,200,5712,0,154,344,0,0,0,0,25,823,32767,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
365,8651274,14418,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,17599,15491,38274,200,5745,0,154,346,0,0,0,0,20,828,17559,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
366,8651874,14419,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,19390,16100,38402,200,5755,0,154,346,0,0,0,0,20,828,17523,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
367,8652474,14420,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,21181,17149,38757,200,5765,0,154,346,0,0,0,0,21,828,17547,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
368,8653074,14421,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,22972,15006,39062,200,5775,0,154,346,0,0,0,0,23,828,17630,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
369,8653674,14422,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,24763,17875,39384,200,5785,0,154,346,0,0,0,0,25,828,17678,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
370,8654274,14423,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,26554,17816,39653,200,5795,0,154,346,0,0,0,0,27,829,17761,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
371,8654874,14424,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,28345,18280,39484,200,5805,0,154,346,0,0,0,0,25,829,17737,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
372,8655474,14425,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,30136,14861,39065,200,5815,0,154,346,0,0,0,0,22,829,17630,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
373,8656074,14426,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,31927,17109,38560,200,5825,0,154,346,0,0,0,0,18,829,17523,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
374,8656674,14427,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,33718,18743,38166,200,5835,0,154,346,0,0,0,0,15,828,17416,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
375,8657274,14428,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,35509,17044,38113,200,5845,0,154,346,0,0,0,0,16,828,17404,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
376,8657874,14429,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,37300,17538,38395,200,5855,0,154,346,0,0,0,0,17,828,17428,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
377,8658474,14430,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,39091,17233,38727,200,5865,0,154,346,0,0,0,0,20,828,17499,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
378,8659074,14431,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,40882,17172,38999,200,5875,0,154,346,0,0,0,0,22,829,17571,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
379,8659674,14432,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,42675,15306,39416,200,5885,0,154,346,0,0,0,0,24,829,17666,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
380,8660274,14433,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,44466,16569,39598,200,5895,0,154,346,0,0,0,0,25,829,17702,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
381,8660874,14434,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,46257,16858,39296,200,5905,0,154,346,0,0,0,0,23,829,17642,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
382,8661474,14435,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,48049,16644,38805,200,5915,0,154,346,0,0,0,0,19,829,17559,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
383,8662074,14436,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,49840,16042,38271,200,5925,0,154,346,0,0,0,0,16,828,17464,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
384,8662674,14437,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,51631,16312,38104,200,5935,0,154,346,0,0,0,0,15,828,17392,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
385,8663274,14438,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,53422,16131,38294,200,5945,0,154,346,0,0,0,0,16,828,17404,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
386,8663875,14439,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,55213,15890,38510,200,5955,0,154,346,0,0,0,0,18,828,17476,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
387,8664475,14440,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,57004,16062,38831,200,5965,0,154,346,0,0,0,0,21,828,17535,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
388,8665075,14441,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,58795,15844,39195,200,5975,0,154,346,0,0,0,0,23,828,17595,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
389,8665675,14442,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,60586,16841,39379,200,5985,0,154,346,0,0,0,0,24,829,17666,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
390,8666275,14443,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,62377,18291,39278,200,5995,0,154,346,0,0,0,0,23,829,17654,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
391,8666875,14444,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,64168,17694,38861,200,6005,0,154,346,0,0,0,0,20,829,17571,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
392,8667475,14445,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,423,17515,38391,200,6015,0,154,346,0,0,0,0,16,829,17476,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
393,8668075,14446,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,2214,17826,37936,200,6025,0,154,346,0,0,0,0,15,829,17380,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
394,8668675,14447,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,4005,17358,37850,200,6035,0,154,346,0,0,0,0,15,828,17404,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
395,8669275,14448,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,5796,16605,38160,200,6045,0,154,346,0,0,0,0,16,828,17404,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
396,8669875,14449,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,7587,14459,38544,200,6055,0,154,346,0,0,0,0,18,828,17452,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
397,8670475,14450,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,9378,18718,38929,200,6065,0,154,346,0,0,0,0,21,828,17559,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
398,8671075,14451,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,11169,17716,39320,200,6075,0,154,346,0,0,0,0,23,829,17630,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
399,8671675,14452,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,12960,15476,39464,200,6085,0,154,346,0,0,0,0,23,829,17642,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
400,8672275,14453,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,14751,16066,39126,200,6095,0,154,346,0,0,0,0,21,829,17595,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
401,8672875,14454,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,16542,15221,38645,200,6105,0,154,346,0,0,0,0,18,829,17511,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
402,8673475,14455,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,18333,16241,38121,200,6115,0,154,346,0,0,0,0,15,828,17428,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
403,8674075,14456,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,128,0,0,2,0,0,4,15,20124,16962,38032,200,6125,0,154,346,0,0,0,0,14,828,17392,65535,11111111111111111111111111111111,255,255,65535,7,65535,65535,255,0,0,0,0,0,0,0,0,0,0,0,346,0,0,71,0,0,11111111111111111111111111111111
