Unnamed: 0,ODT,RowID,param readonly uint16 busVoltages[0:2],param readonly uint16 busCurrents[0:2],param readonly uint16 analogueToDigitalReference,param readonly uint16 sensorCurrent,param readonly uint16 rawGyroTemperature[0:2],param readonly raw3 gyroStatus,param readonly uint16 mtm1Temperature,param readonly uint16 eccStatisticsPacked_7,param readonly uint16 eccStatisticsPacked_6,param readonly uint16 eccStatisticsPacked_5,param readonly uint16 eccStatisticsPacked_4,param readonly uint16 eccStatisticsPacked_3,param readonly uint16 eccStatisticsPacked_2,param readonly uint16 eccStatisticsPacked_1,param readonly uint16 eccStatisticsPacked_0,param readonly uint16 rawGyroTemperature_2,param readonly uint16 rawGyroTemperature_1,param readonly uint16 rawGyroTemperature_0,param readonly uint16 busCurrents_2,param readonly uint16 busCurrents_1,param readonly uint16 busCurrents_0,param readonly uint16 busVoltages_2,param readonly uint16 busVoltages_1,param readonly uint16 busVoltages_0,param readonly uint16 mtm2Temperature,param readonly uint16 eccStatisticsPacked[0:7],param readonly uint16 fss1ErrorCount,param readonly uint16 currRow,param readonly uint32 lastSvUpdate,param readonly uint16 successfulSvUpdates,param readonly uint16 totalFixFailures,cdh.telemetry.DataPool.paramValid
1692,8658714,28862,141105000000000.0,70201300000000.0,32790,5948,2585610000000.0,110000001100000011,38721,0,0,0,0,32723,32723,25,25,38528,605,602,40192,908,16345,43520,37222,32853,38721,129809441727716775377536728396988416,39808,0,0,0,0,1111111111
1693,8659014,28863,141058000000000.0,74994500000000.0,32790,9167,2602790000000.0,110000001100000011,38890,0,0,0,0,32723,32723,25,25,38272,607,606,22784,1160,17461,37888,40955,32842,38857,129809441727716775377536728396988416,40705,0,0,0,0,1111111111
1694,8659314,28864,141169000000000.0,76244400000000.0,32790,9073,2619970000000.0,110000001100000011,39190,0,0,0,0,32723,32723,25,25,38016,609,610,52224,2144,17752,10752,30745,32868,39017,129809441727716775377536728396988416,41601,0,0,0,0,1111111111
1695,8659614,28865,141135000000000.0,78327400000000.0,32792,8549,2637150000000.0,110000001100000011,39414,0,0,0,0,32723,32723,25,25,37760,611,614,27136,1242,18237,22016,36234,32860,39241,129809441727716775377536728396988416,42496,0,0,0,0,1111111111
1696,8659914,28866,141139000000000.0,78112700000000.0,32790,6804,2654330000000.0,110000001100000011,39511,0,0,0,0,32723,32723,25,25,37504,613,618,26368,1980,18187,32256,31733,32861,39433,129809441727716775377536728396988416,43392,0,0,0,0,1111111111
1697,8660214,28867,141186000000000.0,68659500000000.0,32793,6139,2654330000000.0,110000001100000011,39544,0,0,0,0,32723,32723,25,25,37504,613,618,41728,2331,15986,37888,28000,32872,39481,129809441727716775377536728396988416,44287,0,0,0,0,1111111111
1698,8660514,28868,141126000000000.0,76373200000000.0,32790,7078,2654330000000.0,110000001100000011,39424,0,0,0,0,32723,32723,25,25,37504,613,618,54272,1396,17782,15360,29977,32858,39386,129809441727716775377536728396988416,45184,0,0,0,0,1111111111
1699,8660814,28869,140950000000000.0,64304400000000.0,32790,5509,2637150000000.0,110000001100000011,39242,0,0,0,0,32723,32723,25,25,37760,611,614,25600,2283,14972,23552,31406,32817,39200,129809441727716775377536728396988416,46078,0,0,0,0,1111111111
1700,8661114,28870,140967000000000.0,70012400000000.0,32791,6922,2611380000000.0,110000001100000011,39018,0,0,0,0,32723,32723,25,25,38144,608,608,23552,2107,16301,50688,28661,32821,38961,129809441727716775377536728396988416,46975,0,0,0,0,1111111111
1701,8661414,28871,141251000000000.0,67104700000000.0,32792,6498,2594200000000.0,110000001100000011,38766,0,0,0,0,32723,32723,25,25,38400,606,604,26368,1998,15624,56832,36781,32887,38706,129809441727716775377536728396988416,47869,0,0,0,0,1111111111
1702,8661714,28872,140972000000000.0,62796800000000.0,32791,5606,2568430000000.0,110000001100000011,38493,0,0,0,0,32723,32723,25,25,38784,603,598,0,1269,14621,47104,39419,32822,38449,129809441727716775377536728396988416,48766,0,0,0,0,1111111111
1703,8662014,28873,140955000000000.0,76021000000000.0,32792,6146,2542660000000.0,110000001100000011,38221,0,0,0,0,32723,32723,25,25,39168,600,592,20992,1203,17700,19968,42164,32818,38176,129809441727716775377536728396988416,49660,0,0,0,0,1111111111
1704,8662314,28874,141242000000000.0,79929400000000.0,32790,7977,2525480000000.0,110000001100000011,38056,0,0,0,0,32723,32723,25,25,39424,598,588,32256,894,18610,50176,30524,32885,38000,129809441727716775377536728396988416,50557,0,0,0,0,1111111111
1705,8662614,28875,141126000000000.0,80401900000000.0,32790,7636,2525480000000.0,110000001100000011,38069,0,0,0,0,32723,32723,25,25,39424,598,588,21248,1712,18720,15360,29977,32858,37961,129809441727716775377536728396988416,51451,0,0,0,0,1111111111
1706,8662914,28876,140976000000000.0,74260100000000.0,32790,9061,2534070000000.0,110000001100000011,38178,0,0,0,0,32723,32723,25,25,39296,599,590,43264,1761,17290,57344,34918,32823,38025,129809441727716775377536728396988416,52348,0,0,0,0,1111111111
1707,8663214,28877,140551000000000.0,64493300000000.0,32791,5443,2542660000000.0,110000001100000011,38231,0,0,0,0,32723,32723,25,25,39168,600,592,42240,1084,15016,34304,37997,32724,38126,129809441727716775377536728396988416,53242,0,0,0,0,1111111111
1708,8663514,28878,141126000000000.0,80947300000000.0,32791,7520,2542660000000.0,110000001100000011,38275,0,0,0,0,32723,32723,25,25,39168,600,592,57600,783,18847,15360,29977,32858,38202,129809441727716775377536728396988416,54139,0,0,0,0,1111111111
1709,8663815,28879,140409000000000.0,77331000000000.0,32788,5915,2551250000000.0,110000001100000011,38392,0,0,0,0,32723,32723,25,25,39040,601,594,65024,1736,18005,31232,33937,32691,38356,129809441727716775377536728396988416,55033,0,0,0,0,1111111111
1710,8664115,28880,141156000000000.0,74380400000000.0,32790,7043,2568430000000.0,110000001100000011,38506,0,0,0,0,32723,32723,25,25,38784,603,598,64512,2385,17318,59392,28988,32865,38549,129809441727716775377536728396988416,55930,0,0,0,0,1111111111
1711,8664415,28881,140804000000000.0,62732400000000.0,32790,8849,2585610000000.0,110000001100000011,38704,0,0,0,0,32723,32723,25,25,38528,605,602,64512,1642,14606,10240,31847,32783,38677,129809441727716775377536728396988416,56824,0,0,0,0,1111111111
1712,8664715,28882,140809000000000.0,76231500000000.0,32788,8873,2602790000000.0,110000001100000011,38937,0,0,0,0,32723,32723,25,25,38272,607,606,27392,1914,17749,6656,42605,32784,38851,129809441727716775377536728396988416,57721,0,0,0,0,1111111111
1713,8665015,28883,140942000000000.0,67276500000000.0,32791,6809,2619970000000.0,110000001100000011,39096,0,0,0,0,32723,32723,25,25,38016,609,610,23808,2018,15664,3072,40408,32815,39041,129809441727716775377536728396988416,58615,0,0,0,0,1111111111
1714,8665315,28884,141191000000000.0,81149200000000.0,32789,7804,2628560000000.0,110000001100000011,39156,0,0,0,0,32723,32723,25,25,37888,610,612,25600,1341,18894,34304,38758,32873,39158,129809441727716775377536728396988416,59512,0,0,0,0,1111111111
1715,8665615,28885,140508000000000.0,66009500000000.0,32790,5486,2637150000000.0,110000001100000011,39251,0,0,0,0,32723,32723,25,25,37760,611,614,40704,2252,15369,38912,37229,32714,39260,129809441727716775377536728396988416,60406,0,0,0,0,1111111111
1716,8665915,28886,140456000000000.0,75247900000000.0,32792,6482,2637150000000.0,110000001100000011,39281,0,0,0,0,32723,32723,25,25,37760,611,614,32512,1113,17520,36864,30204,32702,39281,129809441727716775377536728396988416,61303,0,0,0,0,1111111111
1717,8666215,28887,140641000000000.0,66748200000000.0,32791,5629,2628560000000.0,110000001100000011,39201,0,0,0,0,32723,32723,25,25,37888,610,612,6656,1728,15541,35328,35032,32745,39173,129809441727716775377536728396988416,62199,0,0,0,0,1111111111
1718,8666515,28888,141169000000000.0,63320800000000.0,32791,6158,2619970000000.0,110000001100000011,39042,0,0,0,0,32723,32723,25,25,38016,609,610,30720,1482,14743,10752,30745,32868,38990,129809441727716775377536728396988416,63094,0,0,0,0,1111111111
1719,8666815,28889,141118000000000.0,70940100000000.0,32791,7852,2602790000000.0,110000001100000011,38842,0,0,0,0,32723,32723,25,25,38272,607,606,63744,1909,16517,60416,38978,32856,38773,129809441727716775377536728396988416,63991,0,0,0,0,1111111111
1720,8667115,28890,141139000000000.0,66091100000000.0,32790,5662,2577020000000.0,110000001100000011,38603,0,0,0,0,32723,32723,25,25,38656,604,600,52992,2185,15388,32256,31733,32861,38539,129809441727716775377536728396988416,64885,0,0,0,0,1111111111
1721,8667415,28891,140959000000000.0,71498400000000.0,32790,6689,2551250000000.0,110000001100000011,38325,0,0,0,0,32723,32723,25,25,39040,601,594,59392,1211,16647,30208,37663,32819,38293,129809441727716775377536728396988416,246,0,0,0,0,1111111111
1722,8667715,28892,141144000000000.0,72215700000000.0,32791,9104,2534070000000.0,110000001100000011,38065,0,0,0,0,32723,32723,25,25,39296,599,590,19712,1829,16814,28672,42491,32862,38035,129809441727716775377536728396988416,1140,0,0,0,0,1111111111
1723,8668015,28893,140830000000000.0,77872200000000.0,32788,5474,2508300000000.0,110000001100000011,37871,0,0,0,0,32723,32723,25,25,39680,596,584,41472,2257,18131,44032,35359,32789,37846,129809441727716775377536728396988416,2037,0,0,0,0,1111111111
1724,8668315,28894,141105000000000.0,73804800000000.0,32791,7246,2499710000000.0,110000001100000011,37792,0,0,0,0,32723,32723,25,25,39808,595,582,0,1251,17184,43520,37222,32853,37726,129809441727716775377536728396988416,2931,0,0,0,0,1111111111
1725,8668615,28895,140770000000000.0,75363900000000.0,32789,7240,2499710000000.0,110000001100000011,37771,0,0,0,0,32723,32723,25,25,39808,595,582,1792,1661,17547,21504,37336,32775,37714,129809441727716775377536728396988416,3828,0,0,0,0,1111111111
1726,8668915,28896,140834000000000.0,78774100000000.0,32793,5528,2508300000000.0,110000001100000011,37835,0,0,0,0,32723,32723,25,25,39680,596,584,32000,1599,18341,54272,30858,32790,37868,129809441727716775377536728396988416,4722,0,0,0,0,1111111111
1727,8669215,28897,141161000000000.0,68247100000000.0,32791,5667,2525480000000.0,110000001100000011,37951,0,0,0,0,32723,32723,25,25,39424,598,588,1792,1063,15890,55808,39746,32866,38013,129809441727716775377536728396988416,5619,0,0,0,0,1111111111
1728,8669515,28898,140431000000000.0,67044500000000.0,32792,7124,2534070000000.0,110000001100000011,38135,0,0,0,0,32723,32723,25,25,39296,599,590,19712,923,15610,54784,41950,32696,38158,129809441727716775377536728396988416,6513,0,0,0,0,1111111111
1729,8669815,28899,141208000000000.0,76630900000000.0,32790,7815,2551250000000.0,110000001100000011,38365,0,0,0,0,32723,32723,25,25,39040,601,594,50432,1426,17842,61440,36013,32877,38358,129809441727716775377536728396988416,7410,0,0,0,0,1111111111
1730,8670115,28900,140929000000000.0,75419700000000.0,32791,6874,2577020000000.0,110000001100000011,38560,0,0,0,0,32723,32723,25,25,38656,604,600,29952,1133,17560,51712,38651,32812,38586,129809441727716775377536728396988416,8304,0,0,0,0,1111111111
1731,8670415,28901,141165000000000.0,68311600000000.0,32790,5866,2594200000000.0,110000001100000011,38824,0,0,0,0,32723,32723,25,25,38400,606,604,60416,2214,15905,512,35246,32867,38782,129809441727716775377536728396988416,9201,0,0,0,0,1111111111
1732,8670715,28902,140491000000000.0,68212800000000.0,32792,7371,2611380000000.0,110000001100000011,39053,0,0,0,0,32723,32723,25,25,38144,608,608,36864,1974,15882,11776,39974,32710,38985,129809441727716775377536728396988416,10095,0,0,0,0,1111111111
1733,8671015,28903,140985000000000.0,62191200000000.0,32788,5575,2628560000000.0,110000001100000011,39254,0,0,0,0,32723,32723,25,25,37888,610,612,22528,1122,14480,64000,41175,32825,39170,129809441727716775377536728396988416,10992,0,0,0,0,1111111111
1734,8671315,28904,141058000000000.0,61276400000000.0,32791,8462,2645740000000.0,110000001100000011,39335,0,0,0,0,32723,32723,25,25,37632,612,616,7168,1550,14267,37888,40955,32842,39351,129809441727716775377536728396988416,11886,0,0,0,0,1111111111
1735,8671615,28905,141070000000000.0,70463300000000.0,32792,9068,2645740000000.0,110000001100000011,39339,0,0,0,0,32723,32723,25,25,37632,612,616,22784,1015,16406,3072,27453,32845,39336,129809441727716775377536728396988416,12783,0,0,0,0,1111111111
1736,8671915,28906,141272000000000.0,78842800000000.0,32793,6269,2637150000000.0,110000001100000011,39239,0,0,0,0,32723,32723,25,25,37760,611,614,19456,1302,18357,28672,29536,32892,39217,129809441727716775377536728396988416,13677,0,0,0,0,1111111111
1737,8672215,28907,140864000000000.0,68818400000000.0,32791,7152,2619970000000.0,110000001100000011,39074,0,0,0,0,32723,32723,25,25,38016,609,610,14336,2121,16023,32768,29870,32797,39027,129809441727716775377536728396988416,14574,0,0,0,0,1111111111
1738,8672515,28908,141272000000000.0,77593000000000.0,32791,7333,2602790000000.0,110000001100000011,38843,0,0,0,0,32723,32723,25,25,38272,607,606,47616,1843,18066,28672,29536,32892,38791,129809441727716775377536728396988416,15468,0,0,0,0,1111111111
1739,8672815,28909,141259000000000.0,79628800000000.0,32792,5993,2577020000000.0,110000001100000011,38584,0,0,0,0,32723,32723,25,25,38656,604,600,32768,1622,18540,11776,27780,32889,38548,129809441727716775377536728396988416,16365,0,0,0,0,1111111111
1740,8673115,28910,141002000000000.0,67340900000000.0,32791,5997,2551250000000.0,110000001100000011,38328,0,0,0,0,32723,32723,25,25,39040,601,594,24832,1644,15679,25600,38431,32829,38280,129809441727716775377536728396988416,17259,0,0,0,0,1111111111
1741,8673415,28911,141126000000000.0,78327400000000.0,32791,5957,2534070000000.0,110000001100000011,38061,0,0,0,0,32723,32723,25,25,39296,599,590,27136,1242,18237,15360,29977,32858,38020,129809441727716775377536728396988416,18156,0,0,0,0,1111111111
1742,8673715,28912,141174000000000.0,73783300000000.0,32791,8713,2516890000000.0,110000001100000011,37989,0,0,0,0,32723,32723,25,25,39552,597,586,2304,867,17179,7168,41503,32869,37854,129809441727716775377536728396988416,19050,0,0,0,0,1111111111
1743,8674015,28913,140916000000000.0,74109800000000.0,32786,7241,2516890000000.0,110000001100000011,38010,0,0,0,0,32723,32723,25,25,39552,597,586,43520,2125,17255,34816,36895,32809,37887,129809441727716775377536728396988416,19947,0,0,0,0,1111111111
1744,8674315,28914,141096000000000.0,71326600000000.0,32792,8331,2525480000000.0,110000001100000011,38030,0,0,0,0,32723,32723,25,25,39424,598,588,61952,1191,16607,36864,30965,32851,38016,129809441727716775377536728396988416,20842,0,0,0,0,1111111111
1745,8674615,28915,140843000000000.0,76630900000000.0,32790,9130,2534070000000.0,110000001100000011,38105,0,0,0,0,32723,32723,25,25,39296,599,590,50432,1426,17842,60928,37115,32792,38186,129809441727716775377536728396988416,21738,0,0,0,0,1111111111
1746,8674915,28916,141307000000000.0,67559900000000.0,32788,5796,2551250000000.0,110000001100000011,38274,0,0,0,0,32723,32723,25,25,39040,601,594,12032,983,15730,3584,39306,32900,38334,129809441727716775377536728396988416,22635,0,0,0,0,1111111111
1747,8675215,28917,140976000000000.0,69144800000000.0,32791,5860,2568430000000.0,110000001100000011,38461,0,0,0,0,32723,32723,25,25,38784,603,598,63488,1853,16099,57344,34918,32823,38473,129809441727716775377536728396988416,23529,0,0,0,0,1111111111
1748,8675515,28918,140813000000000.0,75381100000000.0,32790,9198,2577020000000.0,110000001100000011,38645,0,0,0,0,32723,32723,25,25,38656,604,600,13056,1968,17551,16896,38104,32785,38595,129809441727716775377536728396988416,24426,0,0,0,0,1111111111
1749,8675815,28919,141122000000000.0,66950100000000.0,32792,6249,2594200000000.0,110000001100000011,38852,0,0,0,0,32723,32723,25,25,38400,606,604,40192,2285,15588,5120,34478,32857,38812,129809441727716775377536728396988416,25320,0,0,0,0,1111111111
1750,8676115,28920,140267000000000.0,72709600000000.0,32791,7684,2611380000000.0,110000001100000011,39030,0,0,0,0,32723,32723,25,25,38144,608,608,14336,1505,16929,28160,29877,32658,38978,129809441727716775377536728396988416,26217,0,0,0,0,1111111111
1751,8676415,28921,140388000000000.0,72250100000000.0,32792,6086,2628560000000.0,110000001100000011,39264,0,0,0,0,32723,32723,25,25,37888,610,612,42240,2443,16822,59392,41182,32686,39143,129809441727716775377536728396988416,27111,0,0,0,0,1111111111
1752,8676715,28922,140508000000000.0,73925100000000.0,32789,8382,2645740000000.0,110000001100000011,39331,0,0,0,0,32723,32723,25,25,37632,612,616,21248,1875,17212,38912,37229,32714,39325,129809441727716775377536728396988416,28008,0,0,0,0,1111111111
1753,8677015,28923,140912000000000.0,75613000000000.0,32792,8798,2654330000000.0,110000001100000011,39347,0,0,0,0,32723,32723,25,25,37504,613,618,25088,1537,17605,24576,41396,32808,39424,129809441727716775377536728396988416,28902,0,0,0,0,1111111111
1754,8677315,28924,140843000000000.0,63140400000000.0,32793,9124,2645740000000.0,110000001100000011,39328,0,0,0,0,32723,32723,25,25,37632,612,616,60416,1308,14701,60928,37115,32792,39337,129809441727716775377536728396988416,29799,0,0,0,0,1111111111
1755,8677615,28925,140757000000000.0,70102600000000.0,32791,8515,2637150000000.0,110000001100000011,39213,0,0,0,0,32723,32723,25,25,37760,611,614,8704,2194,16322,4608,35580,32772,39194,129809441727716775377536728396988416,30693,0,0,0,0,1111111111
1756,8677915,28926,140474000000000.0,73890700000000.0,32791,7920,2619970000000.0,110000001100000011,39020,0,0,0,0,32723,32723,25,25,38016,609,610,64256,1260,17204,50176,42718,32706,38994,129809441727716775377536728396988416,31590,0,0,0,0,1111111111
1757,8678215,28927,141062000000000.0,66224200000000.0,32791,8145,2594200000000.0,110000001100000011,38810,0,0,0,0,32723,32723,25,25,38400,606,604,41472,1514,15419,48128,36454,32843,38769,129809441727716775377536728396988416,32484,0,0,0,0,1111111111
1758,8678515,28928,141156000000000.0,63123200000000.0,32790,8704,2577020000000.0,110000001100000011,38557,0,0,0,0,32723,32723,25,25,38656,604,600,49152,1001,14697,59392,28988,32865,38530,129809441727716775377536728396988416,33381,0,0,0,0,1111111111
1759,8678815,28929,141126000000000.0,76892900000000.0,32791,7883,2551250000000.0,110000001100000011,38296,0,0,0,0,32723,32723,25,25,39040,601,594,33024,1533,17903,15360,29977,32858,38266,129809441727716775377536728396988416,34275,0,0,0,0,1111111111
1760,8679115,28930,141178000000000.0,71812000000000.0,32791,8819,2525480000000.0,110000001100000011,38038,0,0,0,0,32723,32723,25,25,39424,598,588,10240,2240,16720,17408,37002,32870,38018,129809441727716775377536728396988416,35172,0,0,0,0,1111111111
1761,8679415,28931,141247000000000.0,69995200000000.0,32790,7929,2516890000000.0,110000001100000011,37838,0,0,0,0,32723,32723,25,25,39552,597,586,12288,1800,16297,46592,41282,32886,37893,129809441727716775377536728396988416,36066,0,0,0,0,1111111111
1762,8679715,28932,141174000000000.0,63234900000000.0,32790,8195,2508300000000.0,110000001100000011,37775,0,0,0,0,32723,32723,25,25,39680,596,584,32000,1472,14723,7168,41503,32869,37799,129809441727716775377536728396988416,36963,0,0,0,0,1111111111
1763,8680015,28933,141113000000000.0,74221400000000.0,32789,5568,2508300000000.0,110000001100000011,37893,0,0,0,0,32723,32723,25,25,39680,596,584,34304,1070,17281,64000,28220,32855,37807,129809441727716775377536728396988416,37857,0,0,0,0,1111111111
1764,8680315,28934,141053000000000.0,65489800000000.0,32789,7094,2525480000000.0,110000001100000011,38087,0,0,0,0,32723,32723,25,25,39424,598,588,61952,2115,15248,41472,30197,32841,37955,129809441727716775377536728396988416,38754,0,0,0,0,1111111111
1765,8680615,28935,140834000000000.0,74882900000000.0,32791,9047,2542660000000.0,110000001100000011,38253,0,0,0,0,32723,32723,25,25,39168,600,592,32000,2215,17435,54272,30858,32790,38150,129809441727716775377536728396988416,39648,0,0,0,0,1111111111
1766,8680915,28936,140731000000000.0,69973700000000.0,32790,5661,2551250000000.0,110000001100000011,38348,0,0,0,0,32723,32723,25,25,39040,601,594,14592,1416,16292,36352,32067,32766,38315,129809441727716775377536728396988416,40545,0,0,0,0,1111111111
